"Lat","Long","Month","Day","Year","Chlorophyll a, total","Divinyl chlorophyll a","Chlorophyll b","Divinyl chlorophyll b","19-Hexanoyloxyfucoxanthin","19-Butanoyloxyfucoxanthin","Fucoxanthin","Peridinin","Alloxanthin","Zeaxanthin"
"-3.0952","-86.3030","9","8","2000","0.51293","0.04349565283","0.03989510943","NaN","0.2729134642","0.0416013283","0.07994350189","0.02543936604","0","0.01061873208"
"-3.1593","-86.2063","9","8","2000","0.65947","0.006076890566","0.05355536604","NaN","0.3265574038","0.05348984151","0.09028895094","0.02598597736","0","0.01467083774"
"-3.2275","-86.1035","9","8","2000","0.49347","0.002682792453","0.05812156981","NaN","0.1761077434","0.05373011321","0.07091261887","0.02497430943","0","0.01523284528"
"-3.2927","-86.0058","9","8","2000","0.56321","0.01449350943","0.07359201509","NaN","0.1853315774","0.06436700377","0.07717430943","0","0","0.01248036226"
"-3.3552","-85.9115","9","8","2000","0.26775","0.005847248372","0.03413670698","NaN","0.08008315535","0.03197757767","0.03921472744","0.01007785674","0","0.006247300465"
"-3.4203","-85.8135","9","8","2000","0.24726","0.005238228837","0.02819089116","NaN","0.07768295442","0.02104882605","0.02890501953","0.008954946977","0","0.007101611163"
"-3.4830","-85.7192","9","8","2000","0.33779","0","0.09577252465","NaN","0.1282701767","0.07706192372","0.06540410791","0.01482300279","0","0.009648736744"
"-3.0548","-85.6108","9","9","2000","0.34913","0","0.08893565023","NaN","0.1401507795","0.07988501581","0.07443386791","0.01493534512","0","0.01150997581"
"-3.6153","-85.5200","9","9","2000","0.33648","0","0.0871591814","NaN","0.1320123237","0.08419019163","0.08574668651","0.01148615442","0","0.009423806512"
"-3.6812","-85.4210","9","9","2000","0.30142","0","0.08098879256","NaN","0.1174539014","0.07574406698","0.07956906419","0.01832010419","0","0.00907008"
"-3.7470","-85.3217","9","9","2000","0.19547","0.001339222326","0.04116274605","NaN","0.08600293953","0.05281455628","0.05429400558","0.00804500093","0","0.007865815814"
"-4.0537","-84.8598","9","9","2000","0.45704","0.16881408","0.009967992558","NaN","0.1197853395","0.0525416707","0.04481005395","0.01585908837","0","0.07289820279"
"-4.1153","-84.7668","9","9","2000","0.48976","0.2273327442","0.06174467721","NaN","0.1291898121","0.05169970605","0.04037833674","0.01276257488","0","0.06308769488"
"-4.1782","-84.6722","9","9","2000","0.34440","0.1847058393","0.06230564486","NaN","0.118497271","0.04863078879","0.03312906168","0.01324254206","0","0.09017362243"
"-4.2337","-84.5883","9","9","2000","0.26704","0.1624876411","0.05639528972","NaN","0.09907865421","0.04234881495","0.02763642617","0.008900216822","0","0.08240788037"
"-4.2937","-84.4980","9","9","2000","0.38446","0.2120511405","0.05620411535","NaN","0.1104646549","0.04604959256","0.02730853953","0.009640989767","0","0.07436209116"
"-4.3667","-84.3880","9","9","2000","0.36530","0.2215120074","0.05710146977","NaN","0.1149603572","0.04915820651","0.0263278214","0.01107996279","0","0.08155724651"
"-4.4260","-84.2985","9","9","2000","0.59476","0.2996589433","0.07307937488","NaN","0.1270757805","0.04174881488","0.03109040372","0.01218286884","0","0.1063243535"
"-4.4850","-84.2097","9","9","2000","0.69776","0.3480379535","0.08307587721","NaN","0.1563335888","0.05122892651","0.03488896744","0.01196769488","0","0.1275715647"
"-4.5420","-84.0737","9","9","2000","0.71840","0.3935479033","0.0859604093","NaN","0.1559240037","0.05725339535","0.03541167628","0.01051925581","0","0.1219106679"
"-4.5998","-84.0363","9","9","2000","0.56756","0.194921347","0.07849319442","NaN","0.1518282195","0.0694551293","0.03751563907","0.01168056558","0","0.07373599256"
"-4.6562","-83.9515","9","10","2000","0.42693","0.0826626307","0.06183531907","NaN","0.1335446177","0.07182563721","0.03157477953","0.007734429767","0","0.03927583256"
"-4.7177","-83.8588","9","10","2000","0.37537","0.04844772837","0.06626069581","NaN","0.0962196614","0.06893313488","0.03560590884","0.005192818605","0","0.02496450977"
"-4.7707","-83.7790","9","10","2000","0.35739","0.03921461581","0.06989431814","NaN","0.09027721222","0.06889667721","0.03479069023","0.00925035907","0","0.02350562233"
"-4.8273","-83.6937","9","10","2000","0.37196","0.05393589209","0.07136300651","NaN","0.1012803572","0.06714068093","0.03260276093","0.007304193488","0","0.02753800186"
"-5.1922","-83.1432","9","10","2000","0.46586","0.02331957209","0.09869929674","NaN","0.1610605842","0.04700410047","0.04870269767","0.004725722791","0","0.0152100614"
"-5.2433","-83.0657","9","10","2000","0.58808","0.02094079256","0.1171914419","NaN","0.1828290977","0.04688550698","0.1000206809","0.007004383256","0","0.01665883535"
"-5.3062","-82.9708","9","10","2000","0.41031","0","0.04731895814","NaN","0.05592864","0.01050521302","0.1167688633","0.001575293023","0","0.009589395349"
"19.8663","65.8663","1","11","1995","0.37300","0.004","0.061","0","0.146","0.077","0.035","0.007","0.001","0.054"
"22.4835","61.1841","1","9","1995","0.53900","0","0.057","0","0.102","0.047","0.208","0.016","0.009","0.022"
"19.0991","67.1504","1","12","1995","0.55600","0.002","0.1","0","0.211","0.075","0.068","0.011","0.005","0.121"
"18.075","58.0005","1","30","1995","0.63600","0.004","0.079","0","0.221","0.088","0.186","0.018","0.008","0.058"
"20.5664","64.6664","1","10","1995","0.65000","0.01","0.08","0.011","0.213","0.094","0.143","0.016","0.006","0.08"
"18.4523","57.299","1","31","1995","1.62800","0","0.061","0","0.312","0.071","0.882","0.014","0.014","0.028"
"20.5526","64.6597","7","20","1995","0.21400","0.138","0.015","0.021","0.031","0.008","0.005","0.004","0","0.112"
"21.8253","62.3972","7","19","1995","0.41700","0.008","0.047","0","0.125","0.041","0.025","0.025","0.002","0.126"
"22.3665","59.883","7","18","1995","2.38700","0","0.291","0","0.244","0.066","0.709","0.021","0.054","0.334"
"","","","","","0.00000","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"-64.81355","-64.044516666667","10","13","2000","1.17250","NaN","0.037006507","NaN","0.11005313","0.060342032","1.787410548","NaN","0.009856819","0"
"-64.778616666667","-64.069616666667","10","13","2000","1.40473","NaN","0.0243641","NaN","0.089112845","0.053063926","2.175234593","NaN","0.007815273","0"
"-64.815633333333","-64.041633333333","10","16","2000","0.46246","NaN","0.014155488","NaN","0.097633102","0.049975477","0.789266956","NaN","0.006768689","0"
"-64.7793","-64.073533333333","10","16","2000","2.09690","NaN","0.023742166","NaN","0.094647278","0.051764553","4.764172825","NaN","0.011441337","0.004823669"
"-64.815716666667","-64.040583333333","10","19","2000","1.37096","NaN","0.061712832","NaN","0.104823837","0.082656192","10.3609834","NaN","0.014693408","0.007340343"
"-64.7796","-64.073083333333","10","19","2000","1.46088","NaN","0","NaN","0.075977804","0.051417233","5.822016487","NaN","0.004751811","0.004942673"
"-64.815966666667","-64.040366666667","10","23","2000","1.21355","NaN","0.0262434","NaN","0.082732569","0.051780814","2.893759215","NaN","0.005882773","0.001742266"
"-64.7813","-64.076466666667","10","23","2000","10.26468","NaN","0","NaN","0.132602804","0.074737466","20.66946657","NaN","0.016487896","0.006857737"
"-64.81525","-64.041216666667","10","26","2000","2.91800","NaN","0.051957054","NaN","0.140365049","0.085021658","12.28955881","NaN","0.017517939","0.00508846"
"-64.7802","-64.074633333333","10","26","2000","11.90333","NaN","0","NaN","0.190382813","0","52.43674826","NaN","0.053951946","0"
"-64.68085","-64.075116666667","10","30","2000","12.26079","NaN","0.199577654","NaN","0.273783644","0.199686391","32.57870655","NaN","0.062220744","0.034399645"
"-64.68085","-64.075116666667","11","2","2000","8.70670","NaN","0.113709831","NaN","0.145937714","0.158160679","37.49739046","NaN","0.102187874","0.039057907"
"-64.77965","-64.073333333333","11","4","2000","6.48434","NaN","0","NaN","0.131963553","0.101225616","14.31679744","NaN","0.043712488","0.025003747"
"-64.81485","-64.040866666667","11","6","2000","2.57151","NaN","0.060211543","NaN","0.326635521","0.165713017","3.697173308","NaN","0.027603472","0.028396901"
"-64.771783333333","-64.073266666667","11","6","2000","2.47879","NaN","0.043150699","NaN","0.166181891","0.086400624","4.553797354","NaN","0.015834088","0.019242242"
"-64.814566666667","-64.041433333333","11","13","2000","0.38491","NaN","0.016063872","NaN","0.169133835","0.098726399","0.514546561","NaN","0.007806159","0.003453623"
"-64.779616666667","-64.0729","11","13","2000","0.22564","NaN","0","NaN","0.115370322","0.055844235","0.278979711","NaN","0.00781579","0.009896314"
"-64.81375","-64.041633333333","11","16","2000","0.48581","NaN","0.025817413","NaN","0.232391966","0.235350576","0.756685687","NaN","0.033500585","0.003719811"
"-64.779683333333","-64.071483333333","11","16","2000","0.32086","NaN","0","NaN","0.154181392","0.089910466","0.412891786","NaN","0.014057222","0.003193832"
"-64.815533333333","-64.0395","11","20","2000","1.00250","NaN","0.076885729","NaN","0.254896559","0.207505533","0.840584259","NaN","0.048014179","0.003340932"
"-64.779316666667","-64.072933333333","11","20","2000","0.60525","NaN","0.023196335","NaN","0.251997658","0.134118167","0.617650372","NaN","0.040120714","0.002029312"
"-64.815433333333","-64.0411","11","23","2000","0.70840","NaN","0.072744737","NaN","0.244094565","0.270454685","0.760092612","NaN","0.047196816","0.006348612"
"-64.780633333333","-64.0743","11","23","2000","0.66894","NaN","0.056857659","NaN","0.268432922","0.338331367","0.889461545","NaN","0.0550654","0.007418193"
"-64.815433333333","-64.042366666667","11","27","2000","0.41913","NaN","0.036308337","NaN","0.129220856","0.177318297","0.459817601","NaN","0.038984242","0.00398207"
"-64.779866666667","-64.074","11","27","2000","0.20580","NaN","0.014501705","NaN","0.10145813","0.106190644","0.359070729","NaN","0.013429668","0.002653483"
"-64.815316666667","-64.039283333333","11","30","2000","0.37993","NaN","0.037638802","NaN","0.090106257","0.140693675","0.376009562","NaN","0.03172821","0.003583139"
"-64.762916666667","-64.072166666667","11","30","2000","0.33196","NaN","0.017847457","NaN","0.061798225","0.085551264","0.208625826","NaN","0.012859948","0.002839111"
"-64.81455","-64.0418","12","5","2000","0.92916","NaN","0.066848051","NaN","0.153801511","0.756981949","1.274899733","NaN","0.041487373","0.00494564"
"-64.779416666667","-64.072933333333","12","5","2000","0.97270","NaN","0.058296971","NaN","0.178562641","0.807185957","1.373616831","NaN","0.049420557","0.010878753"
"-64.814916666667","-64.042116666667","12","8","2000","0.50212","NaN","0.05518519","NaN","0.085319702","0.407202773","0.571968295","NaN","0.052108529","0.004838884"
"-64.780416666667","-64.075966666667","12","8","2000","0.78275","NaN","0.051173615","NaN","0.168407154","0.535505711","0.821612352","NaN","0.159497016","0.007466185"
"-64.815333333333","-64.040333333333","12","11","2000","1.05419","NaN","0","NaN","0.100183925","0.644570841","1.017322257","NaN","0.079813943","0.009883517"
"-64.7795","-64.07375","12","11","2000","0.33684","NaN","0.008738005","NaN","0.053383223","0.18673558","0.342816819","NaN","0.007033975","0.005139186"
"-64.814883333333","-64.043866666667","12","14","2000","0.81210","NaN","0","NaN","0.055468863","0.533142825","1.153002332","NaN","0.019781348","0.011436905"
"-64.779433333333","-64.073783333333","12","14","2000","0.49740","NaN","0","NaN","0.079701923","0.295354264","0.690844422","NaN","0.040862459","0.007992127"
"-64.814766666667","-64.04165","12","18","2000","0.42039","NaN","0","NaN","0.041552106","0.183093052","0.964933219","NaN","0","0.004291852"
"-64.779233333333","-64.07425","12","18","2000","0.23706","NaN","0.012318252","NaN","0.030138666","0.068796074","0.552924771","NaN","0.003224946","0.006866103"
"-64.814833333333","-64.0406","12","22","2000","0.47284","NaN","0.025745821","NaN","0.048282308","0.051189254","0.528998627","NaN","0.003245641","0"
"-64.780483333333","-64.076483333333","12","22","2000","0.35409","NaN","0.016210345","NaN","0.031793848","0.021166238","0.592872753","NaN","0.001583248","0.002865922"
"-64.81425","-64.041633333333","12","26","2000","1.14093","NaN","0.030600518","NaN","0.053798227","0.082826047","5.93017865","NaN","0.017646627","0"
"-64.7797","-64.073666666667","12","26","2000","0.53182","NaN","0.026738767","NaN","0.029911511","0.025172353","1.250690199","NaN","0.002986359","0.00489808"
"-64.814616666667","-64.04055","12","29","2000","1.10369","NaN","0","NaN","0","0","6.109588102","NaN","0.032050407","0"
"-64.7794","-64.073116666667","12","29","2000","0.96481","NaN","0","NaN","0.038538645","0","3.869824855","NaN","0.005981902","0.006189343"
"-64.81505","-64.04085","1","2","2001","5.56446","NaN","0.204061943","NaN","0.047682775","0.098877617","25.16825307","NaN","0.119324563","0.016720496"
"-64.780616666667","-64.078066666667","1","2","2001","11.19768","NaN","0.109367144","NaN","0.079309125","0","36.96355439","NaN","0.070764707","0"
"-64.814833333333","-64.040316666667","1","5","2001","5.38183","NaN","0.084497508","NaN","0.109070688","0","20.72533095","NaN","0.04481111","0.018423595"
"-64.779866666667","-64.07435","1","5","2001","4.56467","NaN","0","NaN","0","0","16.44251165","NaN","0.023941848","0.016152759"
"-64.815033333333","-64.039516666667","1","25","2001","1.83298","NaN","0","NaN","0","0","8.138958506","NaN","0.014331929","0.023082628"
"-64.779666666667","-64.073883333333","1","25","2001","1.62396","NaN","0","NaN","0.058333157","0.079036506","3.481391638","NaN","0.019377363","0.024900632"
"-64.815533333333","-64.04045","1","30","2001","1.57249","NaN","0","NaN","0.044129668","0","4.409124657","NaN","0","0.0178328"
"-64.779366666667","-64.074","1","30","2001","0.95855","NaN","0","NaN","0.026220609","0","2.128028557","NaN","0","0.019934004"
"-64.815483333333","-64.038866666667","2","2","2001","0.73592","NaN","0","NaN","0.054359068","0","3.34108964","NaN","0","0.007176281"
"-64.77895","-64.071333333333","2","2","2001","0.47899","NaN","0","NaN","0.027445011","0","0.810762215","NaN","0","0.018728134"
"-64.815483333333","-64.0401","2","6","2001","0.69100","NaN","0","NaN","0","0","1.744388983","NaN","0.009360719","0.004860191"
"-64.77955","-64.07355","2","6","2001","0.53359","NaN","0","NaN","0","0","1.279717788","NaN","0.002876988","0.007197005"
"-64.81545","-64.039983333333","2","9","2001","1.51757","NaN","0","NaN","0.104319762","0.10292477","3.790611892","NaN","0.023113119","0.009813647"
"-64.779466666667","-64.073466666667","2","9","2001","1.01851","NaN","0","NaN","0","0","1.974662506","NaN","0.002516101","0.010520692"
"-64.815583333333","-64.04305","2","12","2001","1.18686","NaN","0","NaN","0","0","3.742333434","NaN","0.003758884","0.004706164"
"-64.77925","-64.071966666667","2","12","2001","0.37757","NaN","0","NaN","0.036510807","0.042293864","0.897620448","NaN","0.002602845","0.010203756"
"-64.816983333333","-64.045516666667","2","15","2001","1.13132","NaN","0","NaN","0.071710623","0.172875038","2.847512655","NaN","0.046781336","0.011135447"
"-64.778833333333","-64.073033333333","2","15","2001","0.83336","NaN","0","NaN","0.062979709","0.087935491","1.757930359","NaN","0.054760129","0.013236422"
"-64.8156","-64.039666666667","2","19","2001","1.03002","NaN","0","NaN","0.084981906","0.348820581","1.262918385","NaN","0.041668269","0.013010734"
"-64.77945","-64.066666666667","2","19","2001","0.52076","NaN","0.028926173","NaN","0.049138641","0.220892216","0.846338465","NaN","0.024517305","0.012761408"
"-64.815683333333","-64.038366666667","2","22","2001","1.10342","NaN","0","NaN","0.10799293","0.174628449","2.879610867","NaN","0.044100575","0.012346184"
"-64.77945","-64.071333333333","2","22","2001","0.75410","NaN","0","NaN","0.063356853","0.23160318","1.293704058","NaN","0.017826241","0.015416045"
"-64.815983333333","-64.043566666667","2","26","2001","1.41701","NaN","0","NaN","0.13310729","0.455220505","2.549107455","NaN","0.045088666","0.011633403"
"-64.81485","-64.041366666667","3","1","2001","0.69865","NaN","0.0138128","NaN","0.131158755","0.30249028","1.005603302","NaN","0.021790341","0.010422709"
"-64.779766666667","-64.074333333333","3","1","2001","1.52710","NaN","0","NaN","0.136234141","0.591555247","2.673297604","NaN","0.023927888","0.008351011"
"-64.814716666667","-64.039966666667","3","5","2001","0.65817","NaN","0.023918638","NaN","0.087580173","0.246103627","0.626900921","NaN","0.04183598","0.006722031"
"-64.77865","-64.071883333333","3","5","2001","0.66166","NaN","0.035325309","NaN","0.093859104","0.527269015","0.820591017","NaN","0.012587767","0.006985351"
"-64.8157","-64.039516666667","3","9","2001","0.80465","NaN","0.038577082","NaN","0.138901238","0.456558677","1.224641796","NaN","0.012195745","0.006255998"
"-64.779266666667","-64.072","3","9","2001","0.32978","NaN","0.024642161","NaN","0.086724298","0.170542284","0.713149853","NaN","0.004538233","0.005270995"
"-64.815466666667","-64.039266666667","3","12","2001","1.79989","NaN","0.065055914","NaN","0.149069334","0.976215125","2.103712408","NaN","0.020107694","0.00769959"
"-64.779283333333","-64.071816666667","3","12","2001","1.09650","NaN","0.040639941","NaN","0.117339774","0.71180794","1.434662792","NaN","0.013861139","0.009478808"
"-64.815616666667","-64.03785","3","15","2001","1.62973","NaN","0.067562028","NaN","0.146620757","0.938744441","2.250400619","NaN","0.014453853","0.007440473"
"-64.771483333333","-64.0747","3","15","2001","1.75804","NaN","0.066907235","NaN","0.221651321","1.229145624","2.466011543","NaN","0.013785596","0.008989803"
"-64.814466666667","-64.034083333333","3","20","2001","1.92962","NaN","0.06985049","NaN","0.130869802","1.171969737","3.039451818","NaN","0.015674725","0.010280578"
"-64.7789","-64.074233333333","3","20","2001","1.87576","NaN","0.0678444","NaN","0.118716459","1.036481123","2.532421363","NaN","0.007278256","0.007663476"
"-64.816133333333","-64.0387","3","23","2001","3.03044","NaN","0.082849527","NaN","0.105437304","1.394841459","4.143973108","NaN","0.011722034","0.008913067"
"-64.77935","-64.07165","3","23","2001","1.33811","NaN","0.052518483","NaN","0.093080557","0.76443311","1.672475945","NaN","0.027804981","0.008029747"
"-64.815216666667","-64.039166666667","3","26","2001","1.59758","NaN","0.066655113","NaN","0.122358133","0.805948035","2.587157586","NaN","0.005523041","0.006826987"
"-64.77905","-64.0766","3","26","2001","1.15547","NaN","0.046327205","NaN","0.096840901","0.592893556","1.648420543","NaN","0.005607489","0.005127063"
"-64.8152","-64.03505","3","29","2001","2.45776","NaN","0.127048655","NaN","0.159201482","1.391833982","3.336010644","NaN","0.011466776","0.008077648"
"-64.7795","-64.07235","3","29","2001","1.29803","NaN","0.057807891","NaN","0.114537136","0.823468535","1.902137737","NaN","0.011284285","0.006621148"
"-64.6","-64.8","10","13","1993","0.50319","NaN","0.01958668824","NaN","0.04368539145","0.02022309072","0.248383197","0","0","0.007132763777"
"-64.516666666667","-64.583333333333","10","14","1993","1.23484","NaN","0.00303770712","NaN","0.05704609093","0.01991528112","0.751800703","0","0","0.01617342353"
"-64.45","-64.4","10","14","1993","0.87290","NaN","0.00188226024","NaN","0.04530816946","0.0198537192","0.4348690029","0","0","0.002756254303"
"-64.366666666667","-64.183333333333","10","14","1993","0.58967","NaN","0.02027622912","NaN","0.05041499483","0.02124912272","0.3129043127","0","0","0.002111793257"
"-64.283333333333","-63.983333333333","10","14","1993","0.40095","NaN","0.02027622912","NaN","0.04616362752","0.02191091336","0.2100460223","0","0","0.002082665074"
"-64.2","-63.75","10","14","1993","0.61455","NaN","0.01561716912","NaN","0.05040981024","0.01933044288","0.3430978731","0","0","0.001645742331"
"-64.15","-63.233333333333","10","14","1993","0.20976","NaN","0.0204066828","NaN","0.02124646738","0.00876231328","0.06140581303","0","0","0.0005097432"
"-64.116666666667","-63.483333333333","10","14","1993","0.34627","NaN","0.02512165152","NaN","0.03788383045","0.0163139088","0.1568371272","0","0","0.001616614149"
"-64.933333333333","-64.383333333333","10","24","1993","0.04269","NaN","0.00566541696","NaN","0.01437169536","0.01091698048","0.04081875611","0","0","0"
"-64.933333333333","-64.383333333333","10","24","1993","0.24322","NaN","0.02456256432","NaN","0.05447971675","0.02238801824","0.1241146043","0.004513993029","0.002745416914","0"
"-64.8","-64.016666666667","10","24","1993","0.42331","NaN","0.04428902436","NaN","0.1031241726","0.04356018856","0.1743947596","0.00675988956","0","0"
"-64.8","-64.716666666667","10","24","1993","0.48421","NaN","0.04768082004","NaN","0.1012188342","0.03776952046","0.2005757392","0.00868943658","0","0.00185419089"
"-64.683333333333","-65.016666666667","10","24","1993","0.33741","NaN","0.0306566148","NaN","0.08078634816","0.03599192002","0.1499964912","0.0059569908","0.00479149452","0.00224924187"
"-64.75","-64.483333333333","10","25","1993","0.14489","NaN","0.01740624816","NaN","0.03693504969","0.01388221296","0.08249037074","0.001701997371","0.003131259291","0"
"-65","-64.583333333333","10","26","1993","0.17614","NaN","0.01185264864","NaN","0.02590223305","0.01407715904","0.04393405874","0","0.001394968594","0"
"-64.866666666667","-64.3","10","29","1993","0.20397","NaN","0.01088356416","NaN","0.02739539621","0.01038344384","0.0606121808","0","0","0"
"-64.933333333333","-64.4","10","30","1993","0.24108","NaN","0.0189779044","NaN","0.05405803642","0.0154417816","0.09345907886","0.0037986608","0.004946697143","0"
"-64.916666666667","-64.383333333333","10","30","1993","0.13295","NaN","0.009939328","NaN","0.0247650787","0.01014061627","0.05128009238","0","0","0"
"-64.916666666667","-64.416666666667","10","30","1993","0.21800","NaN","0.0155612604","NaN","0.04023245166","0.009636150533","0.06665918457","0","0.003437954514","0"
"-65.033333333333","-64.733333333333","11","1","1993","0.21501","NaN","0.0136976364","NaN","0.03914368686","0.0133255906","0.07231529486","0","0.006659491029","0"
"-65.016666666667","-64.616666666667","11","1","1993","0.29537","NaN","0.0229691658","NaN","0.05528073657","0.0142490194","0.09285200943","0","0.001586034771","0"
"-65.016666666667","-64.633333333333","11","1","1993","0.29889","NaN","0.0205464546","NaN","0.05756195806","0.0178401314","0.09643519971","0","0.01362505894","0"
"-64.933333333333","-64.4","11","2","1993","0.42258","NaN","0.0295384404","NaN","0.0619688632","0.0130562572","0.1690318194","0.004162493571","0","0"
"-64.933333333333","-64.4","11","2","1993","0.48557","NaN","0.0325202388","NaN","0.0826553944","0.0202513066","0.2017839554","0.007695988114","0","0"
"-64.77293333","-64.05631667","11","1","1999","0.27960","NaN","0.008531339","NaN","0.007505073","0.003642251","0.093012166","0","NaN","0.005230673"
"-64.7739","-64.05465","11","4","1999","1.23621","NaN","0.009103856","NaN","0.027713968","0.014874517","0.200481063","0","NaN","0.008150799"
"-64.77311667","-64.05538333","11","8","1999","1.74750","NaN","0.009183511","NaN","0.028472709","0.013357197","0.419770261","0","NaN","0.005723262"
"-64.77825","-64.06973333","11","11","1999","0.34241","NaN","0.005243417","NaN","0.040303104","0.026307394","0.139722402","0","NaN","0.009744726"
"-64.81513333","-64.03535","11","21","1999","0.10573","NaN","0.002634729","NaN","0.028645148","0.016685927","0.085751157","0","NaN","0.044067246"
"-64.77928333","-64.07433333","11","21","1999","0.13065","NaN","0.003544629","NaN","0.057735692","0.029004619","0.122151913","0","NaN","0.069597063"
"-64.81601667","-64.04043333","11","27","1999","0.63188","NaN","0.007438514","NaN","0.069866014","0.013263981","0.227196417","0","NaN","0.12098351"
"-64.81553333","-64.03821667","11","29","1999","1.33782","NaN","0.013574981","NaN","0.101438522","0.019339038","0.389727591","0","NaN","0.052277369"
"-64.77888333","-64.07623333","11","30","1999","1.00763","NaN","0.005064194","NaN","0.110942229","0.018540269","0.533455055","0","NaN","0"
"-64.81531667","-64.04055","12","2","1999","0.26851","NaN","0.00294722","NaN","0.067363619","0.014035967","0.048449138","0","NaN","0"
"-64.77816667","-64.0786","12","2","1999","0.56839","NaN","0.003694748","NaN","0.055924684","0.010684917","0.252796948","0","NaN","0"
"-64.81538333","-64.0376","12","14","1999","0.67838","NaN","0.003036065","NaN","0.113906365","0.051426875","0.166064857","0","NaN","0.013210369"
"-64.7777","-64.07826667","12","15","1999","1.43880","NaN","0.011949721","NaN","0.110552404","0.046708307","0.120432375","0","NaN","0.155925555"
"-64.81521667","-64.04041667","12","24","1999","0.96340","NaN","0.003817293","NaN","0.118458403","0.035610614","0.140456027","0","NaN","0.081041219"
"-64.77861667","-64.07571667","12","24","1999","0.58854","NaN","0.004927862","NaN","0.095423622","0.024473533","0.188299344","0","NaN","0"
"-64.81633333","-64.03803333","12","30","1999","2.42985","NaN","0.008630269","NaN","0.10231624","0.022723173","0.081961867","0","NaN","0.145639456"
"-64.81548333","-64.04238333","1","2","2000","5.15509","NaN","0.029208727","NaN","0.101377229","0.024443599","0.144419595","0.036956338","NaN","0"
"-64.77928333","-64.07336667","1","2","2000","0.30199","NaN","0.005811722","NaN","0.01117088","0.009388296","0.039243968","0.008904739","NaN","0.002854645"
"-64.81591667","-64.0411","1","5","2000","2.25923","NaN","0.007224059","NaN","0.137307271","0.028057754","0.216759685","0.042236213","NaN","0.012168829"
"-64.78048333","-64.07108333","1","5","2000","1.52283","NaN","0.00912811","NaN","0.061969822","0.019255538","0.211435094","0.023298319","NaN","0.010783424"
"-64.78146667","-64.07338333","1","9","2000","1.15195","NaN","0.015165009","NaN","0.007583351","0.191704618","0.152432043","0","NaN","0.004527646"
"-64.7789","-64.07325","2","2","2000","2.18896","NaN","0.006858465","NaN","0.012685774","0.038527881","0.605978829","0.591654329","NaN","0.104525372"
"-64.8134","-64.03956667","2","5","2000","0.75273","NaN","0.002172119","NaN","0.018901172","0.081567416","0.523846557","0.233899851","NaN","0.01200258"
"-64.81506667","-64.04003333","2","7","2000","0.75273","NaN","0.002172119","NaN","0.018901172","0.081567416","0.523348621","0.233899851","NaN","0.01200258"
"-64.77833333","-64.07276667","2","7","2000","1.76793","NaN","0.008734433","NaN","0.003976699","0.32799009","0.314046352","0.014638767","NaN","0.007728428"
"-64.81403333","-64.04235","2","10","2000","1.26956","NaN","0.00366743","NaN","0.033465172","0.055635643","0.476352902","0.112800557","NaN","0"
"-64.77973333","-64.07363333","2","14","2000","0.52373","NaN","0.004953903","NaN","0.051973319","0.047615785","0.474632257","0.045989243","NaN","0.169628987"
"-64.81535","-64.03921667","2","15","2000","0.22584","NaN","0.001674406","NaN","0.018978265","0.009900984","0.057131061","0","NaN","0"
"-64.81661667","-64.03803333","2","18","2000","6.02694","NaN","0.024101642","NaN","0.277899038","0.393196128","2.112749243","0.292000765","NaN","0.013366672"
"-64.77945","-64.0726","2","19","2000","1.55095","NaN","0.008985651","NaN","0.114902583","0.133835598","0.726474829","0.085971409","NaN","0"
"-64.8149","-64.04061667","2","21","2000","4.50007","NaN","0.006582227","NaN","0.156876947","0.106070883","0.332209385","0.027764619","NaN","0.051281298"
"-64.77871667","-64.07288333","2","21","2000","0.32970","NaN","0.004915608","NaN","0.18979627","0.173681107","0.943108371","0.086085644","NaN","0.013706273"
"-64.81593333","-64.0427","2","24","2000","3.51657","NaN","0.019152334","NaN","0.233751628","0.211358752","1.209102273","0.121855055","NaN","0.00368873"
"-64.7803","-64.07733333","2","24","2000","1.10004","NaN","0.010295356","NaN","0.138857579","0.08812142","0.489616801","0.038488756","NaN","0.123514183"
"-64.81535","-64.0399","2","28","2000","0.84762","NaN","0.020691813","NaN","0.015309393","0.03759257","0.338946454","0.101139556","NaN","0"
"-64.77855","-64.07378333","2","28","2000","1.32935","NaN","0.012888726","NaN","0.113149599","0.094298884","0.518614913","0.020386725","NaN","0.085431887"
"-64.81495","-64.04111667","3","3","2000","2.93240","NaN","0.011332398","NaN","0.15803171","0.12810242","0.781410409","0.079276137","NaN","0"
"-64.81568333","-64.04006667","3","6","2000","3.41285","NaN","0.018032575","NaN","0.07863502","0.134191657","1.830084456","0.09307904","NaN","0.118434365"
"-64.77878333","-64.07441667","3","6","2000","1.52161","NaN","0.014529304","NaN","0.044726835","0.074361163","1.143554024","0.029600734","NaN","0.14921167"
"-64.81498333","-64.04128333","3","9","2000","1.70759","NaN","0.012769244","NaN","0.042524367","0.140405357","0.972637614","0.195787234","NaN","0.019536342"
"-64.81528333","-64.04248333","3","13","2000","0.99438","NaN","0.010250551","NaN","0.035378404","0.104947696","0.336119009","0.342820605","NaN","0.020516309"
"-64.81528333","-64.0418","3","16","2000","0.46058","NaN","0.010902723","NaN","0.018105995","0.070842521","0.184060874","0.048579377","NaN","0.019011131"
